#Longitude Latitude Depth_(km) mrr mtt mff mrt mrf mtf Exponent_(dyn-cm) X_position(GMT) Y_position(GMT) ID rupture_type
119.8 -2.95 15.0 -4.23815 3.07137 1.16678 6.36428 -0.619954 4.91591 24.0 X Y 0 N-SS
119.42 -2.43 40.5 1.95622 6.58089 -8.5371 3.8514 -2.01995 -0.714738 24.0 X Y 1 SS-R
119.625 -2.034 20.0 -0.77369 1.99441 -1.22072 -1.14163 -1.35149 0.05379 24.0 X Y 2 N-SS
119.625 -2.14 20.0 0.47966 4.09058 -4.57024 3.27525 -6.02972 -2.84978 24.0 X Y 3 SS-R
119.57 -2.84 15.0 -1.93189 0.604046 1.32784 1.15931 -4.30323 6.34853 23.0 X Y 4 SS-N
119.81 -2.97 33.0 0.0407917 0.973951 -1.01474 -0.364405 0.212543 0.301638 24.0 X Y 5 SS
120.02 -2.88 33.0 3.48741 -1.27931 -2.20811 0.0854369 -0.582599 1.7045 22.0 X Y 6 R
119.435 -2.494 17.6 -0.887708 2.08528 -1.19757 1.09272 -1.2978 0.0481881 24.0 X Y 7 N-SS
119.54 -2.82 12.0 0.135652 0.260511 -0.396163 0.622311 0.0411593 1.21848 23.0 X Y 8 SS-R
119.48 -2.83 12.0 0.271159 5.24796 -5.51912 2.62244 4.25257 3.01603 23.0 X Y 9 SS-R
119.42 -2.86 12.0 -0.841634 0.702792 0.138842 0.502719 0.511311 0.366045 24.0 X Y 10 N
119.52 -2.81 12.0 0.241028 1.00889 -1.24992 1.50594 0.0403987 3.50147 23.0 X Y 11 SS-R
119.58 -2.79 12.7 -0.388426 0.167187 0.221238 -0.150344 1.82566 2.11512 23.0 X Y 12 SS-N
119.436 -2.878 15.9 -1.78281 1.43708 0.345733 0.925099 1.33865 0.914655 24.0 X Y 13 N
119.33 -2.99 15.0 -1.34073 -0.326044 1.66678 -0.714438 3.44087 1.07605 23.0 X Y 14 N
119.44 -2.84 15.1 -0.403411 -0.499607 0.903019 1.04832 -0.0331712 1.50569 23.0 X Y 15 SS-N
119.07 -2.22 21.4 1.60942 0.408955 -2.01837 1.06525 0.188252 -0.6527 24.0 X Y 16 R-SS
119.43 -2.86 12.0 -6.37818 5.53579 0.842385 2.03014 3.65523 3.0977 23.0 X Y 17 N
