#Longitude Latitude Depth_(km) mrr mtt mff mrt mrf mtf Exponent_(dyn-cm) X_position(GMT) Y_position(GMT) ID rupture_type
126.366 1.515 39.1 1.39106 -0.539552 -0.851504 -0.465186 -0.430345 -0.683395 24.0 X Y 0 R
126.38 1.52 37.2 1.33179 -0.0654202 -1.26637 0.00521916 -0.837526 -0.345831 24.0 X Y 1 R
126.374 1.536 25.0 1.80193 0.0596576 -1.86159 0.901716 -1.29364 -1.69264 24.0 X Y 2 R-SS
126.407 1.561 35.0 -0.2131 0.207886 0.00521494 -3.00996 0.476731 -0.0329258 24.0 X Y 3 N
126.407 1.55 18.2 -5.09854 -0.293526 5.39207 -1.4184 7.40135 3.3361 23.0 X Y 4 N
126.337 1.506 30.4 0.779316 0.364493 -1.14381 0.640767 -0.0487337 -0.471578 24.0 X Y 5 R-SS
126.423 1.53 21.4 -4.01446 0.536102 3.47836 0.368877 3.26934 1.57049 23.0 X Y 6 N
126.39 1.53 40.5 4.31463 -0.463324 -3.85131 -0.802468 0.155984 -1.56611 24.0 X Y 7 R
126.34 1.56 28.6 2.4985 -0.873047 -1.62546 0.132941 -1.05887 -1.40747 23.0 X Y 8 R
126.33 1.53 41.3 1.18566 -0.255096 -0.930561 -0.281005 -0.299233 -0.497985 25.0 X Y 9 R
