#Longitude Latitude Depth_(km) mrr mtt mff mrt mrf mtf Exponent_(dyn-cm) X_position(GMT) Y_position(GMT) ID rupture_type
126.589 4.236 36.7 1.13054 0.0361052 -1.16664 -0.232698 0.211145 -0.162712 24.0 X Y 0 R
126.61 4.09 24.6 0.324303 0.198755 -0.523059 0.58913 0.838242 -0.00824963 24.0 X Y 1 R
126.49 4.09 17.2 1.13873 -0.374959 -0.763766 0.286836 -1.80286 0.817902 24.0 X Y 2 R
126.56 4.121 24.9 4.28849 0.360685 -4.64918 -4.65738 -1.47548 -3.31931 23.0 X Y 3 R-SS
126.472 4.09 28.0 5.41927 -0.633934 -4.78534 -0.129609 -0.356099 -1.74172 23.0 X Y 4 R
126.519 4.1 27.7 6.27604 -0.715029 -5.56101 -1.63893 -3.00155 -2.0441 23.0 X Y 5 R
126.534 4.137 37.3 6.05157 0.828065 -6.87964 -3.46852 0.214941 -2.94967 23.0 X Y 6 R-SS
126.54 4.18 48.8 3.89408 -0.0952948 -3.79878 -0.129483 -0.817521 -0.601668 23.0 X Y 7 R
126.527 4.18 28.5 1.62937 -0.0808443 -1.54852 -0.0953121 -0.155932 -0.358455 24.0 X Y 8 R
126.651 4.18 22.3 5.23866 -1.10839 -4.13027 -1.81611 3.16137 -4.33543 23.0 X Y 9 R-SS
126.686 4.046 27.6 0.975038 -0.00628157 -0.968756 0.164027 0.266186 0.232605 24.0 X Y 10 R
126.602 4.038 43.8 0.94683 0.116112 -1.06294 0.357421 0.44844 0.0143929 24.0 X Y 11 R
126.615 4.025 27.0 2.17079 0.401321 -2.57211 0.933698 1.4031 0.572247 25.0 X Y 12 R-SS
126.521 4.129 28.2 4.11033 -0.0299597 -4.08037 -0.556633 1.70974 -0.941994 23.0 X Y 13 R
126.6 4.156 25.8 2.54496 0.571195 -3.11616 -1.28499 1.88592 -1.5441 23.0 X Y 14 R-SS
126.633 4.139 27.0 4.35857 -0.679024 -3.67955 1.77172 -0.867576 -2.67432 23.0 X Y 15 R-SS
126.57 4.23 30.4 1.17951 -0.55493 -0.624579 0.425879 -1.62922 -2.01566 23.0 X Y 16 R-SS
126.558 4.144 28.6 1.09494 0.0825837 -1.17752 -0.315627 0.61514 -0.064217 24.0 X Y 17 R
126.66 4.05 41.0 2.7182 -0.249549 -2.46865 0.7035 1.44199 -0.808196 24.0 X Y 18 R
126.56 4.15 24.4 0.866225 0.474922 -1.34115 -1.50347 -0.416263 -1.09128 24.0 X Y 19 R-SS
126.66 4.22 21.4 4.39376 0.881851 -5.27561 -2.46616 1.6561 -2.65116 24.0 X Y 20 R-SS
126.65 4.14 38.2 0.818613 0.119794 -0.938407 0.469808 0.482521 -0.151118 24.0 X Y 21 R-SS
