#Longitude Latitude Depth_(km) mrr mtt mff mrt mrf mtf Exponent_(dyn-cm) X_position(GMT) Y_position(GMT) ID rupture_type
123.193 -3.433 20.0 0.919437 -0.00240471 -0.917032 -0.167275 0.94933 0.0768862 24.0 X Y 0 R
123.266 -3.759 19.9 3.5295 1.1242 -4.6537 -3.22982 4.17746 0.36982 24.0 X Y 1 R
123.154 -3.493 25.0 -3.07784 1.91862 1.15922 0.286166 0.929932 1.5873 24.0 X Y 2 N
123.39 -3.9 33.0 0.918158 0.0882472 -1.0064 -0.371769 3.80912 -0.519134 23.0 X Y 3 R
123.308 -3.615 15.0 -4.60863 4.72208 -0.11345 2.16747 0.992064 0.291545 23.0 X Y 4 N
123.54 -3.56 0.6 -1.39178 1.42604 -0.0342612 0.654564 0.299599 0.0880453 24.0 X Y 5 N
123.228 -3.557 15.0 -4.92607 4.7538 0.172268 0.585857 1.44168 1.52149 24.0 X Y 6 N
123.242 -3.62 15.0 -1.23514 1.08177 0.153365 -0.275601 0.538636 0.786436 24.0 X Y 7 N-SS
123.262 -3.572 15.0 -2.09816 1.88414 0.214015 0.488334 0.189943 0.635433 24.0 X Y 8 N
123.33 -3.28 15.2 -2.57433 0.014903 2.55943 0.0587997 -1.1454 -0.197131 23.0 X Y 9 N
123.38 -3.4 15.5 0.715238 -0.0872838 -0.627955 -0.305494 1.37689 0.256865 24.0 X Y 10 R
