#Longitude Latitude Depth_(km) mrr mtt mff mrt mrf mtf Exponent_(dyn-cm) X_position(GMT) Y_position(GMT) ID rupture_type
121.7 -0.9 36.0 0.0385811 7.66925 -7.70783 -0.605378 -0.124604 -1.89709 23.0 X Y 0 SS
121.88 -1.01 33.0 -0.329699 0.360776 -0.0310768 1.52901 0.210672 -0.0986366 24.0 X Y 1 N
121.88 -0.93 15.0 -3.2176 4.79111 -1.57351 -2.1841 -2.26933 -1.95214 23.0 X Y 2 N-SS
122.018 -0.733 20.1 -6.984 1.48641 5.49759 -0.03038 1.44863 -2.92952 23.0 X Y 3 N
121.95 -0.87 33.0 -1.48841 0.952397 0.536008 0.200639 0.322855 -0.813964 24.0 X Y 4 N
121.77 -0.97 10.0 -4.18624 0.478725 3.70751 -1.9551 -4.08514 -5.18028 23.0 X Y 5 N-SS
121.929 -0.642 17.0 -0.926859 -0.445736 1.3726 -1.13869 0.000732829 -1.14294 24.0 X Y 6 N-SS
121.617 -0.912 16.5 0.0965092 0.911933 -1.00844 0.301964 -0.0530252 0.0187704 24.0 X Y 7 SS
121.95 -0.64 12.0 -3.86876 3.14514 0.723623 1.57839 0.689547 -2.07229 24.0 X Y 8 N
121.97 -0.68 12.0 -2.14131 1.77889 0.362421 0.873245 0.460892 -1.18071 25.0 X Y 9 N
