#Longitude Latitude Depth_(km) mrr mtt mff mrt mrf mtf Exponent_(dyn-cm) X_position(GMT) Y_position(GMT) ID rupture_type
126.72 3.07 20.1 1.1036 -0.996053 -0.107543 -1.36633 -1.33609 -0.499083 24.0 X Y 0 R
126.6 3.0 0.0 0.969289 0.122944 -1.09223 0.370254 -4.88648 -2.55621 23.0 X Y 1 R
126.68 2.94 47.2 1.28201 -0.351159 -0.930851 -0.50085 -0.785702 -0.571869 24.0 X Y 2 R
126.67 3.03 33.0 -0.874701 -0.916751 1.79145 1.35547 -1.90003 0.297438 23.0 X Y 3 N
126.71 2.98 45.3 0.964398 -0.014576 -0.949822 -0.0817386 0.540333 -0.209915 24.0 X Y 4 R
126.7 3.12 35.6 1.69511 -1.61434 -0.0807747 1.46953 -0.682328 -1.60474 23.0 X Y 5 R-SS
126.7 3.07 48.6 0.929629 -0.0327081 -0.896921 0.0965506 0.620529 -0.172263 24.0 X Y 6 R
126.6 3.04 46.1 5.32536 -0.597953 -4.72741 1.36085 0.497917 -1.99756 23.0 X Y 7 R
126.66 3.1 46.8 6.24414 -0.0539916 -6.19015 0.185779 4.90029 -0.62707 23.0 X Y 8 R
126.71 3.01 41.7 1.91953 -0.0325538 -1.88698 0.1233 1.61378 -0.258673 25.0 X Y 9 R
