#Longitude Latitude Depth_(km) mrr mtt mff mrt mrf mtf Exponent_(dyn-cm) X_position(GMT) Y_position(GMT) ID rupture_type
119.8 -0.3 33.0 0.765788 0.0183089 -0.784097 -0.782168 -0.323098 -0.517616 25.0 X Y 0 R-SS
119.95 -0.49 20.0 -3.36648 0.129553 3.23693 -2.15391 -3.08931 -5.00217 22.0 X Y 1 N-SS
119.94 -0.24 12.0 -0.345653 0.477712 -0.132059 -0.580888 -1.02502 -3.77866 23.0 X Y 2 SS
119.63 -0.338 35.0 3.73513 -0.303565 -3.43156 -1.3494 1.20182 -2.17215 23.0 X Y 3 R-SS
120.0 -0.5 19.9 -0.0266753 1.03544 -1.00877 0.225095 -0.81281 -1.49148 23.0 X Y 4 SS-N
119.93 -0.35 12.7 -0.538538 1.54625 -1.00771 0.0384196 0.95651 -1.10294 23.0 X Y 5 SS-N
120.02 -0.17 39.7 2.04936 0.194066 -2.24342 0.633843 1.60344 0.57903 23.0 X Y 6 R-SS
120.02 -0.4 12.0 -0.0607711 -0.270052 0.330823 1.78848 0.0934002 -7.73274 23.0 X Y 7 SS
119.852 -0.345 25.4 -0.278451 0.0479978 0.230453 -0.606779 -0.261348 -1.37691 25.0 X Y 8 SS-N
119.89 -0.52 12.0 0.666342 1.78874 -2.45509 -1.53505 1.19424 -5.58503 24.0 X Y 9 SS
