#Longitude Latitude Depth_(km) mrr mtt mff mrt mrf mtf Exponent_(dyn-cm) X_position(GMT) Y_position(GMT) ID rupture_type
125.41 -7.86 36.4 8.90131 -6.66103 -2.24028 -2.91092 -3.28514 -4.05261 25.0 X Y 0 R
125.632 -7.616 30.3 7.29359 -7.64221 0.34862 -0.00612096 -1.66679 -0.495346 23.0 X Y 1 R
125.5 -7.98 25.2 0.983641 -1.28447 0.300828 -0.552548 -0.556962 0.1606 23.0 X Y 2 R-SS
125.568 -7.714 15.0 4.63313 -2.68268 -1.95045 1.10462 -2.87075 -3.99901 23.0 X Y 3 R-SS
125.84 -7.74 17.2 2.20012 -0.974614 -1.22551 -0.573716 -1.57752 -1.21632 23.0 X Y 4 R
125.71 -7.917 17.3 2.21279 -2.97584 0.763049 -1.63958 -2.97509 -1.47867 23.0 X Y 5 R-SS
125.681 -7.984 16.8 -1.32213 -1.57382 2.89595 -1.54032 -2.31416 -3.93427 23.0 X Y 6 SS-N
125.673 -7.875 15.0 0.392643 0.0650081 -0.457651 0.172037 -1.29473 -0.78869 24.0 X Y 7 R-SS
125.678 -7.877 23.1 0.0399159 -0.11819 0.0782736 -0.0102839 -0.571499 -0.842358 25.0 X Y 8 SS-R
125.72 -7.809 15.0 0.0271912 -0.204036 0.176844 -0.028805 -0.778541 -1.45274 25.0 X Y 9 SS-R
125.75 -7.81 16.6 2.5112 -2.80247 0.291273 -0.264525 -0.865223 -0.0479553 23.0 X Y 10 R
125.734 -7.881 15.0 2.62165 -1.58336 -1.03829 -1.37425 -1.11284 -1.28218 24.0 X Y 11 R
125.741 -7.947 18.2 -1.11933 -4.88241 6.00175 -2.91717 -4.21947 -3.27697 23.0 X Y 12 SS-N
125.8 -7.87 15.6 -0.379909 -0.7484 1.12831 -0.780532 -0.343643 -1.81543 24.0 X Y 13 SS-N
125.61 -7.5 17.8 1.77117 -1.55552 -0.215648 -1.21697 0.148768 -0.840902 24.0 X Y 14 R
