% ini datanya
%  stike   dip   rake
   167.0   36.0   -163.0
   45.0   71.0   3.0
   30.0   40.0   88.0
   30.0   40.0   88.0
   318.0   41.0   83.0
   318.0   41.0   83.0
   24.0   35.0   17.0
   108.0   46.0   146.0
   92.0   45.0   -103.0
   92.0   45.0   -103.0
   49.0   73.0   -174.0
   90.0   51.0   -48.0
   41.0   49.0   121.0
   179.0   49.0   59.0
   161.0   37.0   88.0
   143.0   81.0   12.0
   227.0   32.0   43.0
   27.0   38.0   93.0
   80.0   44.0   -141.0
   225.0   31.0   -134.0
   101.0   60.0   171.0
   120.0   38.0   93.0
   318.0   75.0   51.0
   221.0   80.0   -2.0
   97.0   62.0   106.0
   140.0   39.0   79.0
   175.0   44.0   121.0
   315.0   27.0   80.0
   340.0   20.0   91.0
   340.0   20.0   91.0
   329.0   25.0   84.0
   331.0   28.0   78.0
   164.0   62.0   92.0
   114.0   44.0   -110.0
   209.0   46.0   110.0
   166.0   85.0   -2.0
   345.0   83.0   176.0
   96.0   33.0   -74.0
   96.0   33.0   -74.0
   234.0   37.0   44.0
   129.0   82.0   177.0
   67.0   45.0   78.0
   207.0   48.0   63.0
   261.0   53.0   128.0
   105.0   79.0   175.0
   134.0   80.0   8.0
   314.0   35.0   35.0
   119.0   29.0   121.0
   325.0   79.0   180.0
   250.0   29.0   37.0
   344.0   80.0   176.0
   149.0   84.0   5.0
   40.0   42.0   133.0
   240.0   52.0   -107.0
   84.0   50.0   -55.0
   72.0   38.0   -89.0
   88.0   22.0   96.0
   128.0   39.0   -62.0
   218.0   61.0   158.0
   218.0   61.0   158.0
   218.0   61.0   158.0
   161.0   34.0   83.0
   82.0   76.0   4.0
   62.0   29.0   139.0
   156.0   77.0   -168.0
   19.0   87.0   161.0
   236.0   81.0   -148.0
   28.0   22.0   100.0
   110.0   48.0   -148.0
   131.0   45.0   -79.0
   142.0   45.0   -75.0
   334.0   37.0   104.0
   10.0   51.0   -28.0
   300.0   42.0   26.0
   337.0   85.0   -4.0
   36.0   82.0   -4.0
   118.0   44.0   1.0
   121.0   59.0   4.0
   12.0   57.0   3.0
   129.0   54.0   8.0
   111.0   54.0   -3.0
   132.0   68.0   -2.0
   110.0   52.0   -16.0
   111.0   54.0   -3.0
   93.0   29.0   114.0
   330.0   76.0   174.0
   11.0   61.0   172.0
   19.0   63.0   172.0
   79.0   45.0   81.0
   132.0   81.0   -177.0
   221.0   78.0   178.0
   346.0   51.0   53.0
   43.0   75.0   169.0
   175.0   33.0   -91.0
   15.0   44.0   179.0
   8.0   43.0   79.0
   249.0   30.0   -134.0
   144.0   59.0   -3.0
   147.0   32.0   54.0
   69.0   66.0   16.0
   38.0   81.0   158.0
   125.0   62.0   11.0
   39.0   70.0   173.0
   198.0   37.0   128.0
   52.0   43.0   -159.0
   263.0   29.0   -161.0
   167.0   45.0   -7.0
   94.0   79.0   4.0
   10.0   71.0   -4.0
   102.0   89.0   -163.0
   323.0   39.0   90.0
   91.0   47.0   114.0
   81.0   46.0   122.0
   301.0   45.0   53.0
   152.0   46.0   115.0
   119.0   41.0   -8.0
   129.0   45.0   -3.0
   260.0   90.0   -3.0
   111.0   72.0   -167.0
   77.0   70.0   1.0
   315.0   26.0   72.0
   304.0   44.0   55.0
   50.0   75.0   175.0
   311.0   27.0   12.0
   325.0   78.0   170.0
   6.0   64.0   173.0
   121.0   51.0   2.0
   357.0   23.0   81.0
   76.0   27.0   -68.0
   8.0   68.0   175.0
   77.0   28.0   -60.0
   87.0   49.0   -8.0
   55.0   22.0   -29.0
   111.0   53.0   -14.0
   60.0   60.0   164.0
   43.0   83.0   -175.0
   342.0   45.0   70.0
   251.0   16.0   72.0
   27.0   68.0   -162.0
   351.0   58.0   -167.0
   129.0   72.0   5.0
   192.0   39.0   78.0
   352.0   21.0   91.0
   128.0   70.0   169.0
   18.0   22.0   106.0
   332.0   77.0   -177.0
   115.0   32.0   -7.0
   252.0   79.0   -5.0
   7.0   36.0   84.0
   354.0   32.0   54.0
   167.0   46.0   46.0
   150.0   14.0   74.0
   95.0   32.0   -13.0
   353.0   28.0   60.0
   330.0   17.0   59.0
   69.0   43.0   -109.0
   81.0   34.0   -60.0
   138.0   41.0   -61.0
   139.0   42.0   -59.0
   138.0   75.0   6.0
   19.0   71.0   1.0
   40.0   44.0   -129.0
   293.0   85.0   0.0
   176.0   63.0   21.0
   75.0   70.0   168.0
   100.0   76.0   -2.0
   126.0   74.0   -5.0
   327.0   53.0   6.0
   120.0   67.0   165.0
   87.0   37.0   98.0
   37.0   71.0   -178.0
